@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning,RawPruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Permutation,Decrement,Increment,[weight],[color],[contents],~[weight],~[color],~[contents],Same:weight,Different:color,DecrementPattern:weight,Same:color,Same:contents,Different:contents,IncrementPattern:weight,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
BOTH,RawPruning,6,2,'5 patterns',0.902727,0.058875
BOTH,RawPruning,6,3,'4 patterns',0.697798,0.094686
BOTH,RawPruning,6,4,'3 patterns',0.55943,0.089958
BOTH,RawPruning,6,5,'2 patterns',0.457349,0.084085
BOTH,RawPruning,6,6,IncrementPattern:weight,0.612379,0.111786
BOTH,RawPruning,6,7,Different:contents,0.447159,0.099964
BOTH,RawPruning,6,8,Same:contents,0.525331,0.189233
BOTH,RawPruning,6,9,Same:color,0.308759,0.137183
BOTH,RawPruning,6,10,DecrementPattern:weight,0.424643,0.10906
BOTH,Pruning,2,6,'6 patterns',0.51,0.501154
BOTH,Pruning,2,7,'5 patterns',0.451591,0.173731
BOTH,Pruning,2,8,'4 patterns',0.304404,0.137209
BOTH,Pruning,2,9,'3 patterns',0.260633,0.105672
BOTH,Pruning,2,10,'2 patterns',0.295753,0.147287
BOTH,RawPruning,1,6,'6 patterns',0.238095,0.436436
BOTH,RawPruning,1,7,'5 patterns',0.284993,0.142265
BOTH,RawPruning,1,8,'4 patterns',0.231979,0.083033
BOTH,RawPruning,1,9,'3 patterns',0.18053,0.06512
BOTH,RawPruning,1,10,'2 patterns',0.197648,0.085504
ROWS_ONLY,RawPruning,8,2,'5 patterns',0.913182,0.043356
ROWS_ONLY,RawPruning,8,3,'4 patterns',0.687339,0.070762
ROWS_ONLY,RawPruning,8,4,'3 patterns',0.528006,0.05252
ROWS_ONLY,RawPruning,8,5,'2 patterns',0.451295,0.074048
ROWS_ONLY,RawPruning,8,6,IncrementPattern:weight,0.632177,0.102529
ROWS_ONLY,RawPruning,8,7,Different:contents,0.443493,0.071492
ROWS_ONLY,RawPruning,8,8,Same:contents,0.515723,0.147832
ROWS_ONLY,RawPruning,8,9,Same:color,0.294034,0.104125
ROWS_ONLY,RawPruning,8,10,DecrementPattern:weight,0.406364,0.067024
COLS_ONLY,RawPruning,18,2,~[contents],0.786143,0.025586
COLS_ONLY,RawPruning,18,3,~[color],0.686532,0.031264
COLS_ONLY,RawPruning,18,4,~[weight],0.631414,0.066041
BOTH,ClusterDiff,2,9,'4 patterns',0.281284,0.136153
BOTH,ClusterDiff,2,10,'3 patterns',0.257975,0.121976
COLS_ONLY,RawPruning,4,4,'6 patterns',0.565,0.497001
COLS_ONLY,RawPruning,4,5,'5 patterns',0.560227,0.147624
COLS_ONLY,RawPruning,4,6,'4 patterns',0.405046,0.120154
COLS_ONLY,RawPruning,4,7,'3 patterns',0.29231,0.077081
COLS_ONLY,RawPruning,4,8,'2 patterns',0.304608,0.084306
COLS_ONLY,RawPruning,4,9,IncrementPattern:weight,0.369234,0.126626
COLS_ONLY,RawPruning,4,10,Different:contents,0.268101,0.095231
COLS_ONLY,RawPruning,9,2,'3 patterns',0.75943,0.050914
COLS_ONLY,RawPruning,9,3,'2 patterns',0.56238,0.062452
COLS_ONLY,RawPruning,9,4,IncrementPattern:weight,0.669274,0.069109
COLS_ONLY,RawPruning,9,5,Different:contents,0.526377,0.081266
COLS_ONLY,RawPruning,9,6,Same:contents,0.601205,0.156412
COLS_ONLY,RawPruning,9,7,Same:color,0.365517,0.117601
COLS_ONLY,RawPruning,9,8,DecrementPattern:weight,0.439545,0.058673
COLS_ONLY,RawPruning,9,9,Different:color,0.355714,0.078602
COLS_ONLY,RawPruning,9,10,Same:weight,0.408974,0.063857
ROWS_ONLY,Pruning,10,2,'4 patterns',0.882661,0.050515
ROWS_ONLY,Pruning,10,3,'3 patterns',0.714462,0.080088
ROWS_ONLY,Pruning,10,4,'2 patterns',0.675783,0.129721
ROWS_ONLY,Pruning,10,5,IncrementPattern:weight,0.827298,0.080921
ROWS_ONLY,Pruning,10,6,Different:contents,0.624101,0.112921
ROWS_ONLY,Pruning,10,7,Same:contents,0.635482,0.15796
ROWS_ONLY,Pruning,10,8,Same:color,0.510931,0.249411
ROWS_ONLY,Pruning,10,9,DecrementPattern:weight,0.596494,0.110906
ROWS_ONLY,Pruning,10,10,Different:color,0.512092,0.176832
COLS_ONLY,RawPruning,14,2,Same:color,0.786069,0.087882
COLS_ONLY,RawPruning,14,3,DecrementPattern:weight,0.71474,0.028064
COLS_ONLY,RawPruning,14,4,Different:color,0.642636,0.07044
COLS_ONLY,RawPruning,14,5,Same:weight,0.613129,0.030545
COLS_ONLY,RawPruning,14,6,~[contents],0.493107,0.047133
COLS_ONLY,RawPruning,14,7,~[color],0.512861,0.055231
COLS_ONLY,RawPruning,14,8,~[weight],0.390985,0.08898
COLS_ONLY,RawPruning,14,9,[contents],0.450472,0.067851
COLS_ONLY,RawPruning,14,10,[color],0.393609,0.0609
BOTH,ClusterDiff,13,2,Different:contents,0.906377,0.051931
BOTH,ClusterDiff,13,3,Same:contents,0.873916,0.102219
BOTH,ClusterDiff,13,4,Same:color,0.756759,0.164264
BOTH,ClusterDiff,13,5,DecrementPattern:weight,0.795,0.065809
BOTH,ClusterDiff,13,6,Different:color,0.716667,0.1381
BOTH,ClusterDiff,13,7,Same:weight,0.783063,0.088826
BOTH,ClusterDiff,13,8,~[contents],0.709179,0.164062
BOTH,ClusterDiff,13,9,~[color],0.744509,0.137664
BOTH,ClusterDiff,13,10,~[weight],0.571465,0.215993
ROWS_ONLY,RawDistances,2,10,'6 patterns',0.18,0.385152
ROWS_ONLY,Pruning,15,2,Same:contents,0.92738,0.043946
ROWS_ONLY,Pruning,15,3,Same:color,0.851586,0.139586
ROWS_ONLY,Pruning,15,4,DecrementPattern:weight,0.845,0.061542
ROWS_ONLY,Pruning,15,5,Different:color,0.773912,0.138897
ROWS_ONLY,Pruning,15,6,Same:weight,0.816871,0.06944
ROWS_ONLY,Pruning,15,7,~[contents],0.7705,0.198749
ROWS_ONLY,Pruning,15,8,~[color],0.755896,0.096198
ROWS_ONLY,Pruning,15,9,~[weight],0.59447,0.210301
ROWS_ONLY,Pruning,15,10,[contents],0.67175,0.136331
COLS_ONLY,RawDistances,13,2,'2 patterns',0.711988,0.04169
COLS_ONLY,RawDistances,13,3,IncrementPattern:weight,0.730847,0.046783
COLS_ONLY,RawDistances,13,4,Different:contents,0.556246,0.046244
COLS_ONLY,RawDistances,13,5,Same:contents,0.637982,0.095846
COLS_ONLY,RawDistances,13,6,Same:color,0.414276,0.085817
COLS_ONLY,RawDistances,13,7,DecrementPattern:weight,0.434026,0.043301
COLS_ONLY,RawDistances,13,8,Different:color,0.380051,0.050871
COLS_ONLY,RawDistances,13,9,Same:weight,0.45043,0.041096
COLS_ONLY,RawDistances,13,10,~[contents],0.342929,0.043651
ROWS_ONLY,RawDistances,17,2,Same:contents,0.855452,0.02734
ROWS_ONLY,RawDistances,17,3,Same:color,0.64169,0.050183
ROWS_ONLY,RawDistances,17,4,DecrementPattern:weight,0.615877,0.022542
ROWS_ONLY,RawDistances,17,5,Different:color,0.55398,0.029322
ROWS_ONLY,RawDistances,17,6,Same:weight,0.624139,0.025582
ROWS_ONLY,RawDistances,17,7,~[contents],0.457214,0.030473
ROWS_ONLY,RawDistances,17,8,~[color],0.467341,0.019853
ROWS_ONLY,RawDistances,17,9,~[weight],0.284141,0.038197
ROWS_ONLY,RawDistances,17,10,[contents],0.413056,0.031001
ROWS_ONLY,Pruning,20,2,~[contents],0.959524,0.03197
ROWS_ONLY,Pruning,20,3,~[color],0.894577,0.021621
ROWS_ONLY,Pruning,20,4,~[weight],0.876142,0.089831
ROWS_ONLY,Pruning,20,5,[contents],0.872619,0.042139
ROWS_ONLY,Pruning,20,6,[color],0.847969,0.07716
ROWS_ONLY,Pruning,20,7,[weight],0.868653,0.046503
ROWS_ONLY,Pruning,20,8,Increment,0.87596,0.040119
ROWS_ONLY,Pruning,20,9,Decrement,0.764069,0.049297
ROWS_ONLY,Pruning,20,10,Permutation,0.778996,0.07001
ROWS_ONLY,Pruning,19,2,Same:weight,0.975927,0.010343
ROWS_ONLY,Pruning,19,3,~[contents],0.924857,0.067258
ROWS_ONLY,Pruning,19,4,~[color],0.871272,0.042802
ROWS_ONLY,Pruning,19,5,~[weight],0.825859,0.112793
ROWS_ONLY,Pruning,19,6,[contents],0.805694,0.06543
ROWS_ONLY,Pruning,19,7,[color],0.814878,0.117486
ROWS_ONLY,Pruning,19,8,[weight],0.826672,0.052509
ROWS_ONLY,Pruning,19,9,Increment,0.855,0.066952
ROWS_ONLY,Pruning,19,10,Decrement,0.784221,0.056383
COLS_ONLY,RawDistances,15,2,Different:contents,0.756232,0.034001
COLS_ONLY,RawDistances,15,3,Same:contents,0.702229,0.065328
COLS_ONLY,RawDistances,15,4,Same:color,0.503793,0.062991
COLS_ONLY,RawDistances,15,5,DecrementPattern:weight,0.510065,0.04189
COLS_ONLY,RawDistances,15,6,Different:color,0.455731,0.04236
COLS_ONLY,RawDistances,15,7,Same:weight,0.499636,0.032947
COLS_ONLY,RawDistances,15,8,~[contents],0.393107,0.04219
COLS_ONLY,RawDistances,15,9,~[color],0.415116,0.038039
COLS_ONLY,RawDistances,15,10,~[weight],0.228106,0.048474
ROWS_ONLY,ClusterDiff,15,2,Different:contents,0.89871,0.044061
ROWS_ONLY,ClusterDiff,15,3,Same:contents,0.843404,0.077496
ROWS_ONLY,ClusterDiff,15,4,Same:color,0.769172,0.159076
ROWS_ONLY,ClusterDiff,15,5,DecrementPattern:weight,0.774058,0.049326
ROWS_ONLY,ClusterDiff,15,6,Different:color,0.68182,0.116738
ROWS_ONLY,ClusterDiff,15,7,Same:weight,0.742997,0.072515
ROWS_ONLY,ClusterDiff,15,8,~[contents],0.685,0.124324
ROWS_ONLY,ClusterDiff,15,9,~[color],0.687775,0.093521
ROWS_ONLY,ClusterDiff,15,10,~[weight],0.536641,0.179162
COLS_ONLY,Pruning,4,5,'6 patterns',0.325,0.46955
COLS_ONLY,Pruning,4,6,'5 patterns',0.604621,0.185061
COLS_ONLY,Pruning,4,7,'4 patterns',0.39422,0.162946
COLS_ONLY,Pruning,4,8,'3 patterns',0.33981,0.121198
COLS_ONLY,Pruning,4,9,'2 patterns',0.420873,0.133608
COLS_ONLY,Pruning,4,10,IncrementPattern:weight,0.375887,0.184971
BOTH,RawPruning,9,2,'2 patterns',0.749398,0.059418
BOTH,RawPruning,9,3,IncrementPattern:weight,0.793871,0.047319
BOTH,RawPruning,9,4,Different:contents,0.643957,0.074146
BOTH,RawPruning,9,5,Same:contents,0.698584,0.141994
BOTH,RawPruning,9,6,Same:color,0.479862,0.135549
BOTH,RawPruning,9,7,DecrementPattern:weight,0.565325,0.082002
BOTH,RawPruning,9,8,Different:color,0.457891,0.095787
BOTH,RawPruning,9,9,Same:weight,0.540116,0.071305
BOTH,RawPruning,9,10,~[contents],0.418286,0.082133
ROWS_ONLY,ClusterDiff,3,8,'6 patterns',1,0
ROWS_ONLY,ClusterDiff,3,9,'5 patterns',0.389015,0.178714
ROWS_ONLY,ClusterDiff,3,10,'4 patterns',0.310459,0.127583
BOTH,Pruning,7,2,'5 patterns',0.964015,0.034719
BOTH,Pruning,7,3,'4 patterns',0.79789,0.127495
BOTH,Pruning,7,4,'3 patterns',0.694209,0.148069
BOTH,Pruning,7,5,'2 patterns',0.667289,0.164166
BOTH,Pruning,7,6,IncrementPattern:weight,0.728952,0.159154
BOTH,Pruning,7,7,Different:contents,0.610971,0.195167
BOTH,Pruning,7,8,Same:contents,0.609307,0.22731
BOTH,Pruning,7,9,Same:color,0.507621,0.267128
BOTH,Pruning,7,10,DecrementPattern:weight,0.668734,0.17567
ROWS_ONLY,RawDistances,9,3,'6 patterns',0.855,0.352984
ROWS_ONLY,RawDistances,9,4,'5 patterns',0.821818,0.080551
ROWS_ONLY,RawDistances,9,5,'4 patterns',0.550367,0.074328
ROWS_ONLY,RawDistances,9,6,'3 patterns',0.44019,0.046521
ROWS_ONLY,RawDistances,9,7,'2 patterns',0.355843,0.042749
ROWS_ONLY,RawDistances,9,8,IncrementPattern:weight,0.571411,0.080004
ROWS_ONLY,RawDistances,9,9,Different:contents,0.382783,0.060319
ROWS_ONLY,RawDistances,9,10,Same:contents,0.43509,0.112182
ROWS_ONLY,RawPruning,3,6,'6 patterns',0.435,0.497001
ROWS_ONLY,RawPruning,3,7,'5 patterns',0.457879,0.15999
ROWS_ONLY,RawPruning,3,8,'4 patterns',0.302018,0.088745
ROWS_ONLY,RawPruning,3,9,'3 patterns',0.24788,0.069967
ROWS_ONLY,RawPruning,3,10,'2 patterns',0.253072,0.073383
COLS_ONLY,RawPruning,3,5,'6 patterns',0.465,0.500025
COLS_ONLY,RawPruning,3,6,'5 patterns',0.418333,0.160455
COLS_ONLY,RawPruning,3,7,'4 patterns',0.315596,0.107566
COLS_ONLY,RawPruning,3,8,'3 patterns',0.229019,0.069422
COLS_ONLY,RawPruning,3,9,'2 patterns',0.25759,0.081907
COLS_ONLY,RawPruning,3,10,IncrementPattern:weight,0.290121,0.119639
BOTH,Pruning,13,2,Same:contents,0.957139,0.060014
BOTH,Pruning,13,3,Same:color,0.858414,0.162072
BOTH,Pruning,13,4,DecrementPattern:weight,0.917792,0.084543
BOTH,Pruning,13,5,Different:color,0.82767,0.1809
BOTH,Pruning,13,6,Same:weight,0.891474,0.108721
BOTH,Pruning,13,7,~[contents],0.813679,0.249701
BOTH,Pruning,13,8,~[color],0.854942,0.178261
BOTH,Pruning,13,9,~[weight],0.685404,0.28627
BOTH,Pruning,13,10,[contents],0.767875,0.212007
BOTH,Pruning,1,7,'6 patterns',0.047619,0.218218
BOTH,Pruning,1,8,'5 patterns',0.204906,0.100231
BOTH,Pruning,1,9,'4 patterns',0.197029,0.101691
BOTH,Pruning,1,10,'3 patterns',0.191079,0.091797
COLS_ONLY,Pruning,11,2,'2 patterns',0.819458,0.093004
COLS_ONLY,Pruning,11,3,IncrementPattern:weight,0.863105,0.069957
COLS_ONLY,Pruning,11,4,Different:contents,0.737029,0.102401
COLS_ONLY,Pruning,11,5,Same:contents,0.757078,0.151286
COLS_ONLY,Pruning,11,6,Same:color,0.646276,0.234813
COLS_ONLY,Pruning,11,7,DecrementPattern:weight,0.726169,0.125219
COLS_ONLY,Pruning,11,8,Different:color,0.58182,0.17059
COLS_ONLY,Pruning,11,9,Same:weight,0.703195,0.107585
COLS_ONLY,Pruning,11,10,~[contents],0.669964,0.212375
COLS_ONLY,ClusterDiff,14,2,Different:contents,0.878493,0.041191
COLS_ONLY,ClusterDiff,14,3,Same:contents,0.821506,0.087833
COLS_ONLY,ClusterDiff,14,4,Same:color,0.740931,0.15051
COLS_ONLY,ClusterDiff,14,5,DecrementPattern:weight,0.771461,0.044935
COLS_ONLY,ClusterDiff,14,6,Different:color,0.678163,0.101539
COLS_ONLY,ClusterDiff,14,7,Same:weight,0.749768,0.067865
COLS_ONLY,ClusterDiff,14,8,~[contents],0.704357,0.123371
COLS_ONLY,ClusterDiff,14,9,~[color],0.700867,0.097886
COLS_ONLY,ClusterDiff,14,10,~[weight],0.499924,0.17246
COLS_ONLY,RawPruning,16,2,Different:color,0.812568,0.040674
COLS_ONLY,RawPruning,16,3,Same:weight,0.739404,0.01937
COLS_ONLY,RawPruning,16,4,~[contents],0.616536,0.046028
COLS_ONLY,RawPruning,16,5,~[color],0.583324,0.04353
COLS_ONLY,RawPruning,16,6,~[weight],0.468737,0.076886
COLS_ONLY,RawPruning,16,7,[contents],0.530125,0.057394
COLS_ONLY,RawPruning,16,8,[color],0.457278,0.049146
COLS_ONLY,RawPruning,16,9,[weight],0.497285,0.029234
COLS_ONLY,RawPruning,16,10,Increment,0.531129,0.037584
COLS_ONLY,RawPruning,13,2,Same:contents,0.903042,0.058738
COLS_ONLY,RawPruning,13,3,Same:color,0.655483,0.106474
COLS_ONLY,RawPruning,13,4,DecrementPattern:weight,0.666688,0.044214
COLS_ONLY,RawPruning,13,5,Different:color,0.555901,0.068245
COLS_ONLY,RawPruning,13,6,Same:weight,0.579073,0.049281
COLS_ONLY,RawPruning,13,7,~[contents],0.44175,0.0497
COLS_ONLY,RawPruning,13,8,~[color],0.474827,0.056295
COLS_ONLY,RawPruning,13,9,~[weight],0.34351,0.092128
COLS_ONLY,RawPruning,13,10,[contents],0.414333,0.073961
BOTH,RawDistances,9,2,'5 patterns',0.889318,0.045876
BOTH,RawDistances,9,3,'4 patterns',0.721606,0.062485
BOTH,RawDistances,9,4,'3 patterns',0.556487,0.066776
BOTH,RawDistances,9,5,'2 patterns',0.425301,0.054647
BOTH,RawDistances,9,6,IncrementPattern:weight,0.654395,0.072305
BOTH,RawDistances,9,7,Different:contents,0.453275,0.065209
BOTH,RawDistances,9,8,Same:contents,0.517771,0.117294
BOTH,RawDistances,9,9,Same:color,0.347414,0.110612
BOTH,RawDistances,9,10,DecrementPattern:weight,0.425877,0.078227
ROWS_ONLY,RawDistances,12,2,'4 patterns',0.810459,0.037613
ROWS_ONLY,RawDistances,12,3,'3 patterns',0.627848,0.035797
ROWS_ONLY,RawDistances,12,4,'2 patterns',0.487048,0.039656
ROWS_ONLY,RawDistances,12,5,IncrementPattern:weight,0.701169,0.055522
ROWS_ONLY,RawDistances,12,6,Different:contents,0.514768,0.043109
ROWS_ONLY,RawDistances,12,7,Same:contents,0.551325,0.072453
ROWS_ONLY,RawDistances,12,8,Same:color,0.372069,0.091883
ROWS_ONLY,RawDistances,12,9,DecrementPattern:weight,0.422727,0.053364
ROWS_ONLY,RawDistances,12,10,Different:color,0.36369,0.053792
COLS_ONLY,RawDistances,3,8,'6 patterns',0.15,0.357967
COLS_ONLY,RawDistances,3,9,'5 patterns',0.323182,0.149523
COLS_ONLY,RawDistances,3,10,'4 patterns',0.237064,0.091644
COLS_ONLY,ClusterDiff,17,2,DecrementPattern:weight,0.915455,0.014773
COLS_ONLY,ClusterDiff,17,3,Different:color,0.810612,0.062151
COLS_ONLY,ClusterDiff,17,4,Same:weight,0.861639,0.032934
COLS_ONLY,ClusterDiff,17,5,~[contents],0.803714,0.071515
COLS_ONLY,ClusterDiff,17,6,~[color],0.804971,0.068417
COLS_ONLY,ClusterDiff,17,7,~[weight],0.64649,0.13247
COLS_ONLY,ClusterDiff,17,8,[contents],0.674917,0.078076
COLS_ONLY,ClusterDiff,17,9,[color],0.635015,0.106862
COLS_ONLY,ClusterDiff,17,10,[weight],0.724354,0.048492
BOTH,Pruning,3,5,'6 patterns',0.255,0.436955
BOTH,Pruning,3,6,'5 patterns',0.582121,0.184941
BOTH,Pruning,3,7,'4 patterns',0.371193,0.16439
BOTH,Pruning,3,8,'3 patterns',0.325348,0.143074
BOTH,Pruning,3,9,'2 patterns',0.408042,0.148489
BOTH,Pruning,3,10,IncrementPattern:weight,0.357137,0.200807
BOTH,RawDistances,1,9,'6 patterns',0.190476,0.402374
BOTH,RawDistances,1,10,'5 patterns',0.209957,0.113615
COLS_ONLY,RawPruning,6,2,'6 patterns',0.86,0.347858
COLS_ONLY,RawPruning,6,3,'5 patterns',0.750758,0.091197
COLS_ONLY,RawPruning,6,4,'4 patterns',0.544954,0.084215
COLS_ONLY,RawPruning,6,5,'3 patterns',0.417943,0.079557
COLS_ONLY,RawPruning,6,6,'2 patterns',0.387681,0.069757
COLS_ONLY,RawPruning,6,7,IncrementPattern:weight,0.478065,0.117424
COLS_ONLY,RawPruning,6,8,Different:contents,0.362406,0.096934
COLS_ONLY,RawPruning,6,9,Same:contents,0.447741,0.183437
COLS_ONLY,RawPruning,6,10,Same:color,0.238207,0.104892
COLS_ONLY,RawDistances,16,2,Same:contents,0.870241,0.03384
COLS_ONLY,RawDistances,16,3,Same:color,0.615103,0.056981
COLS_ONLY,RawDistances,16,4,DecrementPattern:weight,0.568506,0.034303
COLS_ONLY,RawDistances,16,5,Different:color,0.506293,0.044695
COLS_ONLY,RawDistances,16,6,Same:weight,0.533924,0.029377
COLS_ONLY,RawDistances,16,7,~[contents],0.414857,0.040115
COLS_ONLY,RawDistances,16,8,~[color],0.416069,0.029428
COLS_ONLY,RawDistances,16,9,~[weight],0.26101,0.04641
COLS_ONLY,RawDistances,16,10,[contents],0.35775,0.030768
ROWS_ONLY,ClusterDiff,5,6,'6 patterns',0.875,0.331549
ROWS_ONLY,ClusterDiff,5,7,'5 patterns',0.644394,0.138015
ROWS_ONLY,ClusterDiff,5,8,'4 patterns',0.442936,0.136124
ROWS_ONLY,ClusterDiff,5,9,'3 patterns',0.353639,0.107532
ROWS_ONLY,ClusterDiff,5,10,'2 patterns',0.43747,0.143876
ROWS_ONLY,Pruning,11,2,'3 patterns',0.898418,0.058785
ROWS_ONLY,Pruning,11,3,'2 patterns',0.752982,0.118516
ROWS_ONLY,Pruning,11,4,IncrementPattern:weight,0.846048,0.067449
ROWS_ONLY,Pruning,11,5,Different:contents,0.710478,0.11524
ROWS_ONLY,Pruning,11,6,Same:contents,0.6875,0.152399
ROWS_ONLY,Pruning,11,7,Same:color,0.595414,0.303066
ROWS_ONLY,Pruning,11,8,DecrementPattern:weight,0.666981,0.098407
ROWS_ONLY,Pruning,11,9,Different:color,0.543605,0.190519
ROWS_ONLY,Pruning,11,10,Same:weight,0.693675,0.102495
COLS_ONLY,RawPruning,7,2,'5 patterns',0.827803,0.070924
COLS_ONLY,RawPruning,7,3,'4 patterns',0.667752,0.095722
COLS_ONLY,RawPruning,7,4,'3 patterns',0.519715,0.080968
COLS_ONLY,RawPruning,7,5,'2 patterns',0.440934,0.072288
COLS_ONLY,RawPruning,7,6,IncrementPattern:weight,0.539879,0.094648
COLS_ONLY,RawPruning,7,7,Different:contents,0.407464,0.087328
COLS_ONLY,RawPruning,7,8,Same:contents,0.502681,0.170479
COLS_ONLY,RawPruning,7,9,Same:color,0.281931,0.111338
COLS_ONLY,RawPruning,7,10,DecrementPattern:weight,0.362922,0.064712
ROWS_ONLY,ClusterDiff,16,2,Same:contents,0.92762,0.034091
ROWS_ONLY,ClusterDiff,16,3,Same:color,0.810552,0.100265
ROWS_ONLY,ClusterDiff,16,4,DecrementPattern:weight,0.803019,0.031887
ROWS_ONLY,ClusterDiff,16,5,Different:color,0.73119,0.09337
ROWS_ONLY,ClusterDiff,16,6,Same:weight,0.799007,0.045673
ROWS_ONLY,ClusterDiff,16,7,~[contents],0.723571,0.128426
ROWS_ONLY,ClusterDiff,16,8,~[color],0.738988,0.073501
ROWS_ONLY,ClusterDiff,16,9,~[weight],0.571465,0.15739
ROWS_ONLY,ClusterDiff,16,10,[contents],0.647583,0.096812
COLS_ONLY,ClusterDiff,13,2,IncrementPattern:weight,0.966452,0.01986
COLS_ONLY,ClusterDiff,13,3,Different:contents,0.761551,0.075897
COLS_ONLY,ClusterDiff,13,4,Same:contents,0.800392,0.101715
COLS_ONLY,ClusterDiff,13,5,Same:color,0.684586,0.181479
COLS_ONLY,ClusterDiff,13,6,DecrementPattern:weight,0.787922,0.057058
COLS_ONLY,ClusterDiff,13,7,Different:color,0.633537,0.138001
COLS_ONLY,ClusterDiff,13,8,Same:weight,0.729967,0.066003
COLS_ONLY,ClusterDiff,13,9,~[contents],0.641071,0.141337
COLS_ONLY,ClusterDiff,13,10,~[color],0.680087,0.088615
ROWS_ONLY,RawPruning,18,2,Same:weight,0.896772,0.022279
ROWS_ONLY,RawPruning,18,3,~[contents],0.703143,0.031423
ROWS_ONLY,RawPruning,18,4,~[color],0.679451,0.029745
ROWS_ONLY,RawPruning,18,5,~[weight],0.537247,0.046367
ROWS_ONLY,RawPruning,18,6,[contents],0.608722,0.027131
ROWS_ONLY,RawPruning,18,7,[color],0.507492,0.039074
ROWS_ONLY,RawPruning,18,8,[weight],0.587964,0.030255
ROWS_ONLY,RawPruning,18,9,Increment,0.660202,0.033731
ROWS_ONLY,RawPruning,18,10,Decrement,0.479351,0.031178
ROWS_ONLY,RawPruning,7,2,'6 patterns',0.995,0.070711
ROWS_ONLY,RawPruning,7,3,'5 patterns',0.815985,0.087566
ROWS_ONLY,RawPruning,7,4,'4 patterns',0.585183,0.079969
ROWS_ONLY,RawPruning,7,5,'3 patterns',0.485222,0.056706
ROWS_ONLY,RawPruning,7,6,'2 patterns',0.406506,0.070623
ROWS_ONLY,RawPruning,7,7,IncrementPattern:weight,0.604879,0.091631
ROWS_ONLY,RawPruning,7,8,Different:contents,0.415754,0.080399
ROWS_ONLY,RawPruning,7,9,Same:contents,0.484548,0.147014
ROWS_ONLY,RawPruning,7,10,Same:color,0.272759,0.10558
COLS_ONLY,Pruning,6,3,'6 patterns',0.23,0.421889
COLS_ONLY,Pruning,6,4,'5 patterns',0.827045,0.101773
COLS_ONLY,Pruning,6,5,'4 patterns',0.578807,0.141469
COLS_ONLY,Pruning,6,6,'3 patterns',0.517215,0.123157
COLS_ONLY,Pruning,6,7,'2 patterns',0.526265,0.148735
COLS_ONLY,Pruning,6,8,IncrementPattern:weight,0.564798,0.153236
COLS_ONLY,Pruning,6,9,Different:contents,0.441536,0.138871
COLS_ONLY,Pruning,6,10,Same:contents,0.444759,0.204159
COLS_ONLY,RawDistances,11,2,'4 patterns',0.798211,0.038426
COLS_ONLY,RawDistances,11,3,'3 patterns',0.565696,0.053744
COLS_ONLY,RawDistances,11,4,'2 patterns',0.489849,0.041449
COLS_ONLY,RawDistances,11,5,IncrementPattern:weight,0.630363,0.063298
COLS_ONLY,RawDistances,11,6,Different:contents,0.437638,0.049864
COLS_ONLY,RawDistances,11,7,Same:contents,0.534398,0.093146
COLS_ONLY,RawDistances,11,8,Same:color,0.34231,0.094009
COLS_ONLY,RawDistances,11,9,DecrementPattern:weight,0.371396,0.05607
COLS_ONLY,RawDistances,11,10,Different:color,0.307602,0.049408
ROWS_ONLY,RawPruning,2,7,'6 patterns',0.265,0.442441
ROWS_ONLY,RawPruning,2,8,'5 patterns',0.336667,0.150699
ROWS_ONLY,RawPruning,2,9,'4 patterns',0.241743,0.073491
ROWS_ONLY,RawPruning,2,10,'3 patterns',0.199241,0.061389
BOTH,Pruning,14,2,Same:color,0.929517,0.091588
BOTH,Pruning,14,3,DecrementPattern:weight,0.953929,0.049976
BOTH,Pruning,14,4,Different:color,0.871259,0.154278
BOTH,Pruning,14,5,Same:weight,0.92149,0.083459
BOTH,Pruning,14,6,~[contents],0.872036,0.198431
BOTH,Pruning,14,7,~[color],0.858208,0.175528
BOTH,Pruning,14,8,~[weight],0.720051,0.265723
BOTH,Pruning,14,9,[contents],0.798389,0.203992
BOTH,Pruning,14,10,[color],0.781453,0.23803
BOTH,Pruning,18,2,~[contents],0.983464,0.051196
BOTH,Pruning,18,3,~[color],0.965434,0.069337
BOTH,Pruning,18,4,~[weight],0.92202,0.120616
BOTH,Pruning,18,5,[contents],0.94525,0.092702
BOTH,Pruning,18,6,[color],0.936911,0.123571
BOTH,Pruning,18,7,[weight],0.953626,0.08488
BOTH,Pruning,18,8,Increment,0.957016,0.079173
BOTH,Pruning,18,9,Decrement,0.947273,0.093604
BOTH,Pruning,18,10,Permutation,0.915564,0.136835
COLS_ONLY,ClusterDiff,2,8,'6 patterns',1,0
COLS_ONLY,ClusterDiff,2,9,'5 patterns',0.302121,0.160072
COLS_ONLY,ClusterDiff,2,10,'4 patterns',0.24133,0.113553
COLS_ONLY,ClusterDiff,18,2,Different:color,0.882109,0.025045
COLS_ONLY,ClusterDiff,18,3,Same:weight,0.911854,0.021746
