light_brown_beans,1,6813665.652531251,9269757.019250603,9598574.774387384,1.079971610782102E7,1614316.9432988495,3219479.2523022466,2092330.2001928287,6119680.527841683,7187709.176470569,7936434.352941169,9372035.294117628,8287507.764705875
light_brown_beans,2,7659035.427271264,1.0203571642306203E7,9849585.450086264,1.159775272080081E7,1733659.4490372925,3266701.014614507,2659067.6225453974,6279199.675027671,7746852.705882371,9253102.58823531,9806611.764705893,8885512.941176469
light_brown_beans,3,7309147.286287391,9648389.337738976,1.096644437736431E7,1.161121661544615E7,1766755.8553238297,3847421.0786864837,2270322.882333421,6844927.71989969,7607264.470588248,8088429.176470559,1.0109295529411742E7,8537346.352941178
heavy_blue_rice,0,7697057.27625313,1.012848474688124E7,1.239845858250532E7,1.4725608057809314E7,1520145.7938602134,3397745.987163647,1920861.907247295,5881190.127752964,8219654.117647073,8869746.352941198,1.0370429647058832E7,8415223.05882353
heavy_blue_rice,1,7357212.784999004,1.0017186489091573E7,1.1573781027724754E7,1.4048755859943336E7,1601626.6138067204,3048668.5977113573,2057800.871003971,5315774.017136284,7415217.882352965,8626886.117647093,9444094.588235306,8491137.882352946
heavy_blue_rice,2,9759757.98199563,1.177412936414587E7,1.2995005333718646E7,1.6184777795774518E7,1801167.609158498,3795886.449461107,2335974.141572035,6468257.265705452,8176406.117647072,8723874.35294124,1.031613458823529E7,8351395.76470589
heavy_blue_rice,3,8105375.756503797,9839566.657056993,1.2273180354065796E7,1.3784840528442066E7,1431697.749396019,3614837.6180458246,1894958.5091490112,6383221.745947676,8107116.705882341,8280587.29411765,1.0071210352941185E7,7290608.47058823
heavy_blue_glass,0,7059984.3039828,1.0166695295753524E7,1.1403871399806214E7,1.4983061130684894E7,1809013.1183803633,3019283.159849961,2310668.41791431,5387022.550823581,6932854.588235313,8617901.647058811,9193927.058823537,9274382.117647069
heavy_blue_glass,1,7993366.634485097,9526341.288127778,1.2681050954681732E7,1.5666358614965957E7,1508763.2084535547,3819391.650627792,1615552.7390779005,5933675.840840037,8187163.764705898,7870499.294117642,1.076965411764707E7,9348372.705882374
heavy_blue_glass,2,1.0169067742708903E7,1.2305009956901193E7,1.3777919273823451E7,1.7524664748359215E7,1988278.47102735,4155341.6452360847,2459175.8320192,7063562.994426868,8456162.823529417,9027533.647058876,1.0837770352941178E7,9323872.94117647
heavy_blue_glass,3,8461603.943740766,1.1031162694405328E7,1.255077733335586E7,1.5027932788543776E7,1552273.508815926,3387470.9761059945,2318523.586439995,7018192.758091782,8407229.647058818,9511355.294117682,1.0011556235294135E7,7697878.588235291
light_blue_glass,0,9369123.613547727,1.2531332644283032E7,1.3421562890819026E7,1.7843308825444892E7,2428073.3800471444,3948988.4997466207,3042405.6364565124,7101096.781420542,7314766.5882353,8964895.058823505,9561416.470588244,9719858.823529422
light_blue_glass,1,7263509.200192946,9534858.628233295,1.1797886672476297E7,1.5023817730352411E7,1613362.0781924666,3131619.338571143,2048797.0287483046,5918371.175108143,7158358.588235265,8096130.352941147,9240954.35294116,8506205.647058811
light_blue_glass,2,7090947.739284633,9276835.314195191,1.1714978324526973E7,1.5301338015992187E7,1502801.7188210231,3514282.566327025,1765321.8026491452,6196262.5952695655,7638622.588235297,7801716.70588233,1.0017289411764717E7,8837199.529411778
light_blue_glass,3,7804392.528038541,1.051089924812082E7,1.243968282263256E7,1.5466358066941466E7,1540901.9576314911,3302106.5174805187,2152240.4833787074,6865964.388246015,8191792.941176456,9046274.82352943,1.0120680000000004E7,8199009.88235293
medium_brown_beans,0,7962042.210245804,9508682.832878485,1.1033744757850682E7,1.1453139407656735E7,1386318.151472816,3575931.9269586704,1755960.682504942,6506900.775988209,8274811.764705858,8160358.588235278,1.046322635294117E7,7771959.529411759
medium_brown_beans,1,8016383.72127176,1.0166301889908716E7,1.1067393203568308E7,1.180054356350695E7,1647683.7310417856,3758948.0087565845,2064644.1913898808,6753793.543543816,8615769.882352958,8929562.82352943,1.110626258823531E7,8955192.000000017
medium_brown_beans,2,9037009.274173642,1.2148645666908475E7,1.2917746871441772E7,1.6972898501933835E7,2579612.9445306044,4191979.5894451854,3027130.772846571,6386574.534075203,7159376.470588243,8686089.88235298,1.0289285647058822E7,1.0724517176470581E7
medium_brown_beans,3,7418675.759537673,9897020.088550732,9683938.280888477,1.1076815576521292E7,1584841.7139522326,2935663.606445214,2604873.4140848876,6034593.277691996,7139186.823529413,8776602.352941189,8317658.823529424,7161609.882352932
medium_green_rice,0,6771294.299432089,9588701.38924855,8712458.574443227,9789137.471437417,1723174.6569523271,2822453.4611658934,1811203.7080443972,3792332.9801034844,6946194.352941152,8637090.352941193,8549558.117647039,7962921.882352942
medium_green_rice,1,7401809.396065646,9557596.324656911,9286880.993767252,1.0390182255582526E7,1634236.281628057,3142265.4325792543,1626557.862465742,3913382.1450517015,7270749.176470605,8164905.88235295,9447067.764705885,8403125.647058845
medium_green_rice,2,9882849.64611876,1.1492125528891314E7,1.2038705823824687E7,1.1562921649946822E7,1675359.972056291,3940044.5550333858,1950545.9128453864,5166550.315428843,8430751.058823535,8430899.294117715,1.0600911529411765E7,7795881.882352942
medium_green_rice,3,8386161.015593223,1.1052266770901214E7,1.053382254470478E7,1.1511979453876745E7,1771488.067843087,3470398.532248503,2092488.3227383941,4675087.952814184,7815182.117647066,9125064.00000002,9623726.117647065,8158266.352941178
heavy_blue_beans,0,7857288.351360494,1.0444359668314563E7,1.2325834045704512E7,1.4965441601811992E7,1679304.969350912,3294543.9150209343,2066116.8683713202,5322753.91683832,7797153.882352961,8732219.294117665,1.0113978352941189E7,9079884.705882363
heavy_blue_beans,1,7143057.854796711,1.0034451724006271E7,1.1377365801106738E7,1.408305353071139E7,1681843.6676351405,2977228.472302069,2140635.209843835,5006270.627007379,7136199.529411788,8673107.294117665,9203282.823529426,8694776.470588239
heavy_blue_beans,2,9683428.614879245,1.2566237920534082E7,1.349939519237139E7,1.772722026215661E7,2292422.0099003394,3992743.6595711266,2864132.7169145076,6141304.70454091,7882948.235294123,9330416.4705883,1.0233882352941176E7,9701519.999999994
heavy_blue_beans,3,7838905.925428137,9838545.850443596,1.2233744632745607E7,1.4500168808278924E7,1693023.948962408,3565608.6177713377,2002693.2832400796,5483145.564809354,7513743.529411764,7905645.17647059,9735910.588235296,8313650.823529418
