@relation aggregateResults

@attribute ROWS_COLS {ROWS_ONLY,COLS_ONLY,BOTH}
@attribute FUNCTION {RawDistances,ClusterDiff,Pruning}
@attribute NUM_CONTEXTS numeric
@attribute NUM_CANDIDATES numeric
@attribute DIFFICULTY_TYPE {Averaged,Same,Increment,Decrement,Permutation,[contents],[weight],[color],~[contents],~[weight],~[color],Same:contents,IncrementPattern:weight,DecrementPattern:weight,Different:color,Same:color,Same:weight,Different:contents,'2 patterns','3 patterns','4 patterns','5 patterns','6 patterns','7 patterns'}
@attribute ACCURACY numeric
@attribute STD_DEV numeric

@data
COLS_ONLY,ClusterDiff,10,3,'4 patterns',0.801972,0.088692
COLS_ONLY,ClusterDiff,10,2,'5 patterns',0.95697,0.032166
ROWS_ONLY,Pruning,2,10,'5 patterns',0.241061,0.12021
ROWS_ONLY,Pruning,2,9,'6 patterns',0.015,0.121857
BOTH,RawDistances,10,10,DecrementPattern:weight,0.348214,0.073956
BOTH,RawDistances,10,9,Different:color,0.373878,0.062791
BOTH,RawDistances,10,8,Same:color,0.366621,0.097364
BOTH,RawDistances,10,7,Same:weight,0.503228,0.05684
BOTH,RawDistances,10,6,Different:contents,0.486884,0.057088
BOTH,RawDistances,10,5,'2 patterns',0.423163,0.045888
BOTH,RawDistances,10,4,'3 patterns',0.546424,0.05752
BOTH,RawDistances,10,3,'4 patterns',0.7,0.072601
BOTH,RawDistances,10,2,'5 patterns',0.885833,0.037388
COLS_ONLY,RawDistances,9,10,Same:color,0.238,0.071263
COLS_ONLY,RawDistances,9,9,Same:weight,0.38154,0.060778
COLS_ONLY,RawDistances,9,8,Different:contents,0.346478,0.062805
COLS_ONLY,RawDistances,9,7,'2 patterns',0.325663,0.04617
COLS_ONLY,RawDistances,9,6,'3 patterns',0.339114,0.058719
COLS_ONLY,RawDistances,9,5,'4 patterns',0.492752,0.083734
COLS_ONLY,RawDistances,9,4,'5 patterns',0.707045,0.093982
COLS_ONLY,RawDistances,9,3,'6 patterns',0,0
ROWS_ONLY,Pruning,9,10,Different:color,0.51483,0.186084
ROWS_ONLY,Pruning,9,9,Same:color,0.538966,0.264499
ROWS_ONLY,Pruning,9,8,Same:weight,0.680447,0.099534
ROWS_ONLY,Pruning,9,7,Different:contents,0.570696,0.134477
ROWS_ONLY,Pruning,9,6,'2 patterns',0.627861,0.145487
ROWS_ONLY,Pruning,9,5,'3 patterns',0.671994,0.113164
ROWS_ONLY,Pruning,9,4,'4 patterns',0.736743,0.134948
ROWS_ONLY,Pruning,9,3,'5 patterns',0.905227,0.052924
ROWS_ONLY,Pruning,9,2,'6 patterns',1,0
ROWS_ONLY,RawDistances,13,10,IncrementPattern:weight,0.586855,0.056401
ROWS_ONLY,RawDistances,13,9,DecrementPattern:weight,0.383896,0.048756
ROWS_ONLY,RawDistances,13,8,Different:color,0.397228,0.042982
ROWS_ONLY,RawDistances,13,7,Same:color,0.392069,0.065783
ROWS_ONLY,RawDistances,13,6,Same:weight,0.579123,0.046471
ROWS_ONLY,RawDistances,13,5,Different:contents,0.527957,0.034062
ROWS_ONLY,RawDistances,13,4,'2 patterns',0.467229,0.042178
ROWS_ONLY,RawDistances,13,3,'3 patterns',0.588323,0.035043
ROWS_ONLY,RawDistances,13,2,'4 patterns',0.779495,0.033547
BOTH,Pruning,14,10,[color],0.75893,0.242091
BOTH,Pruning,14,9,~[contents],0.824536,0.240716
BOTH,Pruning,14,8,~[weight],0.697702,0.267304
BOTH,Pruning,14,7,~[color],0.855376,0.183463
BOTH,Pruning,14,6,Same:contents,0.85006,0.162104
BOTH,Pruning,14,5,IncrementPattern:weight,0.925403,0.075078
BOTH,Pruning,14,4,DecrementPattern:weight,0.924221,0.076218
BOTH,Pruning,14,3,Different:color,0.882449,0.118686
BOTH,Pruning,14,2,Same:color,0.923345,0.093063
ROWS_ONLY,RawDistances,10,10,Same:color,0.279483,0.07886
ROWS_ONLY,RawDistances,10,9,Same:weight,0.449536,0.055016
ROWS_ONLY,RawDistances,10,8,Different:contents,0.397913,0.049732
ROWS_ONLY,RawDistances,10,7,'2 patterns',0.341054,0.039669
ROWS_ONLY,RawDistances,10,6,'3 patterns',0.415633,0.040514
ROWS_ONLY,RawDistances,10,5,'4 patterns',0.531972,0.068045
ROWS_ONLY,RawDistances,10,4,'5 patterns',0.805076,0.081
ROWS_ONLY,RawDistances,10,3,'6 patterns',0.925,0.264052
COLS_ONLY,Pruning,19,10,Decrement,0.836039,0.079826
COLS_ONLY,Pruning,19,9,Permutation,0.766862,0.095705
COLS_ONLY,Pruning,19,8,[contents],0.758208,0.081428
COLS_ONLY,Pruning,19,7,[weight],0.850778,0.059054
COLS_ONLY,Pruning,19,6,[color],0.811223,0.088161
COLS_ONLY,Pruning,19,5,~[contents],0.901679,0.092124
COLS_ONLY,Pruning,19,4,~[weight],0.802778,0.095639
COLS_ONLY,Pruning,19,3,~[color],0.893873,0.050239
COLS_ONLY,Pruning,19,2,Same:contents,0.969277,0.02719
BOTH,ClusterDiff,13,10,~[weight],0.550152,0.202947
BOTH,ClusterDiff,13,9,~[color],0.706994,0.138944
BOTH,ClusterDiff,13,8,Same:contents,0.748434,0.153157
BOTH,ClusterDiff,13,7,IncrementPattern:weight,0.844758,0.120508
BOTH,ClusterDiff,13,6,DecrementPattern:weight,0.762338,0.067297
BOTH,ClusterDiff,13,5,Different:color,0.746871,0.120828
BOTH,ClusterDiff,13,4,Same:color,0.756207,0.162591
BOTH,ClusterDiff,13,3,Same:weight,0.894818,0.044866
BOTH,ClusterDiff,13,2,Different:contents,0.902072,0.049823
ROWS_ONLY,ClusterDiff,15,10,~[weight],0.534066,0.169811
ROWS_ONLY,ClusterDiff,15,9,~[color],0.654422,0.095883
ROWS_ONLY,ClusterDiff,15,8,Same:contents,0.71747,0.14207
ROWS_ONLY,ClusterDiff,15,7,IncrementPattern:weight,0.812379,0.113764
ROWS_ONLY,ClusterDiff,15,6,DecrementPattern:weight,0.709968,0.043753
ROWS_ONLY,ClusterDiff,15,5,Different:color,0.72165,0.099027
ROWS_ONLY,ClusterDiff,15,4,Same:color,0.769793,0.162329
ROWS_ONLY,ClusterDiff,15,3,Same:weight,0.859884,0.028045
ROWS_ONLY,ClusterDiff,15,2,Different:contents,0.890507,0.044383
ROWS_ONLY,ClusterDiff,5,10,'3 patterns',0.341614,0.106704
ROWS_ONLY,ClusterDiff,5,9,'4 patterns',0.416835,0.14351
ROWS_ONLY,Pruning,13,10,~[color],0.685636,0.133571
ROWS_ONLY,Pruning,13,9,Same:contents,0.66991,0.16746
ROWS_ONLY,Pruning,13,8,IncrementPattern:weight,0.770847,0.102639
ROWS_ONLY,Pruning,13,7,DecrementPattern:weight,0.720747,0.09303
ROWS_ONLY,Pruning,13,6,Different:color,0.702432,0.145908
ROWS_ONLY,Pruning,13,5,Same:color,0.760379,0.218201
ROWS_ONLY,Pruning,13,4,Same:weight,0.859454,0.051071
ROWS_ONLY,Pruning,13,3,Different:contents,0.791101,0.083153
ROWS_ONLY,Pruning,13,2,'2 patterns',0.857952,0.084009
ROWS_ONLY,Pruning,6,10,Different:contents,0.406014,0.13038
ROWS_ONLY,Pruning,6,9,'2 patterns',0.487319,0.132088
ROWS_ONLY,Pruning,6,8,'3 patterns',0.378165,0.113816
ROWS_ONLY,Pruning,6,7,'4 patterns',0.44945,0.164146
ROWS_ONLY,Pruning,6,6,'5 patterns',0.705,0.124275
ROWS_ONLY,Pruning,6,5,'6 patterns',0.345,0.476561
ROWS_ONLY,ClusterDiff,16,10,~[contents],0.699679,0.134162
ROWS_ONLY,ClusterDiff,16,9,~[weight],0.546919,0.148596
ROWS_ONLY,ClusterDiff,16,8,~[color],0.708468,0.086175
ROWS_ONLY,ClusterDiff,16,7,Same:contents,0.754759,0.117379
ROWS_ONLY,ClusterDiff,16,6,IncrementPattern:weight,0.844839,0.078652
ROWS_ONLY,ClusterDiff,16,5,DecrementPattern:weight,0.75,0.038999
ROWS_ONLY,ClusterDiff,16,4,Different:color,0.761616,0.096213
ROWS_ONLY,ClusterDiff,16,3,Same:color,0.818103,0.091309
ROWS_ONLY,ClusterDiff,16,2,Same:weight,0.940993,0.01211
BOTH,Pruning,10,10,Same:contents,0.704096,0.226353
BOTH,Pruning,10,9,IncrementPattern:weight,0.783105,0.160495
BOTH,Pruning,10,8,DecrementPattern:weight,0.773214,0.165477
BOTH,Pruning,10,7,Different:color,0.686361,0.235689
BOTH,Pruning,10,6,Same:color,0.695483,0.237756
BOTH,Pruning,10,5,Same:weight,0.865877,0.100684
BOTH,Pruning,10,4,Different:contents,0.800826,0.147667
BOTH,Pruning,10,3,'2 patterns',0.78497,0.146628
BOTH,Pruning,10,2,'3 patterns',0.916804,0.071801
ROWS_ONLY,ClusterDiff,19,10,[contents],0.673847,0.070395
ROWS_ONLY,ClusterDiff,19,9,[weight],0.736639,0.038859
ROWS_ONLY,ClusterDiff,19,8,[color],0.670153,0.077109
ROWS_ONLY,ClusterDiff,19,7,~[contents],0.745929,0.07967
ROWS_ONLY,ClusterDiff,19,6,~[weight],0.67149,0.090114
ROWS_ONLY,ClusterDiff,19,5,~[color],0.795983,0.046093
ROWS_ONLY,ClusterDiff,19,4,Same:contents,0.857892,0.053132
ROWS_ONLY,ClusterDiff,19,3,IncrementPattern:weight,0.921331,0.026551
ROWS_ONLY,ClusterDiff,19,2,DecrementPattern:weight,0.908799,0.012645
COLS_ONLY,RawDistances,10,10,Different:color,0.296071,0.054049
COLS_ONLY,RawDistances,10,9,Same:color,0.264621,0.077276
COLS_ONLY,RawDistances,10,8,Same:weight,0.398228,0.056815
COLS_ONLY,RawDistances,10,7,Different:contents,0.384217,0.054679
COLS_ONLY,RawDistances,10,6,'2 patterns',0.357139,0.041602
COLS_ONLY,RawDistances,10,5,'3 patterns',0.394589,0.058452
COLS_ONLY,RawDistances,10,4,'4 patterns',0.541468,0.056956
COLS_ONLY,RawDistances,10,3,'5 patterns',0.753788,0.066622
COLS_ONLY,RawDistances,10,2,'6 patterns',0.99,0.099748
COLS_ONLY,Pruning,9,10,DecrementPattern:weight,0.660682,0.127103
COLS_ONLY,Pruning,9,9,Different:color,0.521241,0.175186
COLS_ONLY,Pruning,9,8,Same:color,0.538828,0.234238
COLS_ONLY,Pruning,9,7,Same:weight,0.694801,0.11661
COLS_ONLY,Pruning,9,6,Different:contents,0.618493,0.122245
COLS_ONLY,Pruning,9,5,'2 patterns',0.658223,0.123462
COLS_ONLY,Pruning,9,4,'3 patterns',0.670222,0.096973
COLS_ONLY,Pruning,9,3,'4 patterns',0.78555,0.093716
COLS_ONLY,Pruning,9,2,'5 patterns',0.964394,0.028121
COLS_ONLY,RawDistances,13,10,Same:contents,0.461476,0.084736
COLS_ONLY,RawDistances,13,9,IncrementPattern:weight,0.514798,0.052556
COLS_ONLY,RawDistances,13,8,DecrementPattern:weight,0.347662,0.063815
COLS_ONLY,RawDistances,13,7,Different:color,0.393282,0.045069
COLS_ONLY,RawDistances,13,6,Same:color,0.352724,0.064925
COLS_ONLY,RawDistances,13,5,Same:weight,0.523162,0.047479
COLS_ONLY,RawDistances,13,4,Different:contents,0.543058,0.040043
COLS_ONLY,RawDistances,13,3,'2 patterns',0.501807,0.030503
COLS_ONLY,RawDistances,13,2,'3 patterns',0.692468,0.03934
ROWS_ONLY,Pruning,17,10,[weight],0.780083,0.080296
ROWS_ONLY,Pruning,17,9,[color],0.703364,0.159075
ROWS_ONLY,Pruning,17,8,~[contents],0.778143,0.151935
ROWS_ONLY,Pruning,17,7,~[weight],0.682677,0.163216
ROWS_ONLY,Pruning,17,6,~[color],0.802514,0.094864
ROWS_ONLY,Pruning,17,5,Same:contents,0.857108,0.090649
ROWS_ONLY,Pruning,17,4,IncrementPattern:weight,0.903306,0.038916
ROWS_ONLY,Pruning,17,3,DecrementPattern:weight,0.890292,0.032908
ROWS_ONLY,Pruning,17,2,Different:color,0.922789,0.053921
BOTH,ClusterDiff,9,10,DecrementPattern:weight,0.615552,0.101708
BOTH,ClusterDiff,9,9,Different:color,0.553929,0.183903
BOTH,ClusterDiff,9,8,Same:color,0.552,0.222044
BOTH,ClusterDiff,9,7,Same:weight,0.717583,0.110143
BOTH,ClusterDiff,9,6,Different:contents,0.658261,0.139859
BOTH,ClusterDiff,9,5,'2 patterns',0.667982,0.129758
BOTH,ClusterDiff,9,4,'3 patterns',0.686582,0.120471
BOTH,ClusterDiff,9,3,'4 patterns',0.819495,0.101074
BOTH,ClusterDiff,9,2,'5 patterns',0.972045,0.024544
BOTH,ClusterDiff,5,10,Different:contents,0.432246,0.167635
BOTH,ClusterDiff,5,9,'2 patterns',0.473223,0.150388
BOTH,ClusterDiff,5,8,'3 patterns',0.396139,0.1527
BOTH,ClusterDiff,5,7,'4 patterns',0.470138,0.182913
BOTH,ClusterDiff,5,6,'5 patterns',0.714773,0.147772
BOTH,ClusterDiff,5,5,'6 patterns',0.4,0.491127
BOTH,Pruning,12,10,~[weight],0.612121,0.283048
BOTH,Pruning,12,9,~[color],0.808497,0.215546
BOTH,Pruning,12,8,Same:contents,0.776446,0.185656
BOTH,Pruning,12,7,IncrementPattern:weight,0.832177,0.146221
BOTH,Pruning,12,6,DecrementPattern:weight,0.866234,0.109599
BOTH,Pruning,12,5,Different:color,0.788656,0.185339
BOTH,Pruning,12,4,Same:color,0.786483,0.199031
BOTH,Pruning,12,3,Same:weight,0.924371,0.061852
BOTH,Pruning,12,2,Different:contents,0.928058,0.068115
COLS_ONLY,Pruning,7,10,Same:color,0.424138,0.257287
COLS_ONLY,Pruning,7,9,Same:weight,0.614089,0.127577
COLS_ONLY,Pruning,7,8,Different:contents,0.491043,0.137738
COLS_ONLY,Pruning,7,7,'2 patterns',0.563825,0.151982
COLS_ONLY,Pruning,7,6,'3 patterns',0.544399,0.119393
COLS_ONLY,Pruning,7,5,'4 patterns',0.617706,0.142965
COLS_ONLY,Pruning,7,4,'5 patterns',0.865455,0.091119
COLS_ONLY,Pruning,7,3,'6 patterns',0.31,0.463654
BOTH,ClusterDiff,2,10,'4 patterns',0.265183,0.127534
BOTH,ClusterDiff,2,9,'5 patterns',0.364697,0.185073
BOTH,ClusterDiff,2,8,'6 patterns',1,0
BOTH,RawDistances,3,10,'4 patterns',0.258211,0.095077
BOTH,RawDistances,3,9,'5 patterns',0.401515,0.170184
BOTH,RawDistances,3,8,'6 patterns',0.335,0.473175
BOTH,Pruning,5,10,Same:weight,0.553709,0.187633
BOTH,Pruning,5,9,Different:contents,0.458681,0.183378
BOTH,Pruning,5,8,'2 patterns',0.497018,0.172943
BOTH,Pruning,5,7,'3 patterns',0.446677,0.171247
BOTH,Pruning,5,6,'4 patterns',0.572339,0.162389
BOTH,Pruning,5,5,'5 patterns',0.752197,0.144715
BOTH,Pruning,5,4,'6 patterns',1,0
COLS_ONLY,RawDistances,3,10,'5 patterns',0.316439,0.142807
COLS_ONLY,RawDistances,3,9,'6 patterns',0,0
BOTH,ClusterDiff,14,10,~[contents],0.699107,0.164951
BOTH,ClusterDiff,14,9,~[weight],0.584874,0.200982
BOTH,ClusterDiff,14,8,~[color],0.74341,0.127721
BOTH,ClusterDiff,14,7,Same:contents,0.782952,0.135351
BOTH,ClusterDiff,14,6,IncrementPattern:weight,0.875806,0.104719
BOTH,ClusterDiff,14,5,DecrementPattern:weight,0.77474,0.057513
BOTH,ClusterDiff,14,4,Different:color,0.775782,0.113958
BOTH,ClusterDiff,14,3,Same:color,0.828069,0.112767
BOTH,ClusterDiff,14,2,Same:weight,0.950497,0.017429
COLS_ONLY,Pruning,6,10,Same:weight,0.53394,0.139519
COLS_ONLY,Pruning,6,9,Different:contents,0.42413,0.128881
COLS_ONLY,Pruning,6,8,'2 patterns',0.481777,0.132361
COLS_ONLY,Pruning,6,7,'3 patterns',0.422278,0.109998
COLS_ONLY,Pruning,6,6,'4 patterns',0.558532,0.142156
COLS_ONLY,Pruning,6,5,'5 patterns',0.753788,0.111865
COLS_ONLY,Pruning,6,4,'6 patterns',1,0
ROWS_ONLY,ClusterDiff,10,10,Different:color,0.521037,0.164518
ROWS_ONLY,ClusterDiff,10,9,Same:color,0.536828,0.233043
ROWS_ONLY,ClusterDiff,10,8,Same:weight,0.678742,0.089846
ROWS_ONLY,ClusterDiff,10,7,Different:contents,0.581406,0.126855
ROWS_ONLY,ClusterDiff,10,6,'2 patterns',0.627861,0.140785
ROWS_ONLY,ClusterDiff,10,5,'3 patterns',0.643228,0.10278
ROWS_ONLY,ClusterDiff,10,4,'4 patterns',0.730321,0.135607
ROWS_ONLY,ClusterDiff,10,3,'5 patterns',0.901136,0.046246
ROWS_ONLY,ClusterDiff,10,2,'6 patterns',1,0
BOTH,Pruning,18,10,Decrement,0.925779,0.110459
BOTH,Pruning,18,9,Permutation,0.89088,0.154838
BOTH,Pruning,18,8,[contents],0.891222,0.152127
BOTH,Pruning,18,7,[weight],0.941093,0.090087
BOTH,Pruning,18,6,[color],0.909128,0.142912
BOTH,Pruning,18,5,~[contents],0.941786,0.136418
BOTH,Pruning,18,4,~[weight],0.896768,0.13444
BOTH,Pruning,18,3,~[color],0.953931,0.090431
BOTH,Pruning,18,2,Same:contents,0.984006,0.029927
BOTH,ClusterDiff,15,10,[color],0.67081,0.157783
BOTH,ClusterDiff,15,9,~[contents],0.717857,0.143523
BOTH,ClusterDiff,15,8,~[weight],0.607803,0.18999
BOTH,ClusterDiff,15,7,~[color],0.758353,0.119506
BOTH,ClusterDiff,15,6,Same:contents,0.806988,0.133346
BOTH,ClusterDiff,15,5,IncrementPattern:weight,0.91871,0.061611
BOTH,ClusterDiff,15,4,DecrementPattern:weight,0.801558,0.055248
BOTH,ClusterDiff,15,3,Different:color,0.836344,0.078117
BOTH,ClusterDiff,15,2,Same:color,0.877241,0.075209
COLS_ONLY,RawDistances,6,10,'2 patterns',0.247048,0.056948
COLS_ONLY,RawDistances,6,9,'3 patterns',0.232975,0.055279
COLS_ONLY,RawDistances,6,8,'4 patterns',0.334266,0.097481
COLS_ONLY,RawDistances,6,7,'5 patterns',0.478788,0.141377
COLS_ONLY,RawDistances,6,6,'6 patterns',0.585,0.493958
ROWS_ONLY,Pruning,14,10,~[weight],0.558434,0.208411
ROWS_ONLY,Pruning,14,9,~[color],0.697861,0.120552
ROWS_ONLY,Pruning,14,8,Same:contents,0.719337,0.158639
ROWS_ONLY,Pruning,14,7,IncrementPattern:weight,0.791532,0.1167
ROWS_ONLY,Pruning,14,6,DecrementPattern:weight,0.785844,0.058211
ROWS_ONLY,Pruning,14,5,Different:color,0.75733,0.142764
ROWS_ONLY,Pruning,14,4,Same:color,0.807034,0.194512
ROWS_ONLY,Pruning,14,3,Same:weight,0.883361,0.037867
ROWS_ONLY,Pruning,14,2,Different:contents,0.907884,0.058708
ROWS_ONLY,ClusterDiff,18,10,[weight],0.724255,0.055098
ROWS_ONLY,ClusterDiff,18,9,[color],0.661865,0.099612
ROWS_ONLY,ClusterDiff,18,8,~[contents],0.717607,0.093208
ROWS_ONLY,ClusterDiff,18,7,~[weight],0.605379,0.10191
ROWS_ONLY,ClusterDiff,18,6,~[color],0.775636,0.076775
ROWS_ONLY,ClusterDiff,18,5,Same:contents,0.844548,0.074759
ROWS_ONLY,ClusterDiff,18,4,IncrementPattern:weight,0.917016,0.036098
ROWS_ONLY,ClusterDiff,18,3,DecrementPattern:weight,0.831331,0.016031
ROWS_ONLY,ClusterDiff,18,2,Different:color,0.877024,0.038806
COLS_ONLY,Pruning,20,10,Increment,0.801843,0.041245
COLS_ONLY,Pruning,20,9,Decrement,0.864564,0.058307
COLS_ONLY,Pruning,20,8,Permutation,0.788563,0.063793
COLS_ONLY,Pruning,20,7,[contents],0.825661,0.06167
COLS_ONLY,Pruning,20,6,[weight],0.895617,0.036192
COLS_ONLY,Pruning,20,5,[color],0.86457,0.061468
COLS_ONLY,Pruning,20,4,~[contents],0.936735,0.057689
COLS_ONLY,Pruning,20,3,~[weight],0.868927,0.079093
COLS_ONLY,Pruning,20,2,~[color],0.959538,0.022237
COLS_ONLY,RawDistances,12,10,IncrementPattern:weight,0.467177,0.057467
COLS_ONLY,RawDistances,12,9,DecrementPattern:weight,0.308961,0.067709
COLS_ONLY,RawDistances,12,8,Different:color,0.358435,0.049811
COLS_ONLY,RawDistances,12,7,Same:color,0.323828,0.071705
COLS_ONLY,RawDistances,12,6,Same:weight,0.460712,0.057578
COLS_ONLY,RawDistances,12,5,Different:contents,0.468391,0.047335
COLS_ONLY,RawDistances,12,4,'2 patterns',0.478313,0.038933
COLS_ONLY,RawDistances,12,3,'3 patterns',0.536266,0.055003
COLS_ONLY,RawDistances,12,2,'4 patterns',0.761422,0.051771
BOTH,ClusterDiff,6,10,Same:weight,0.565629,0.156488
BOTH,ClusterDiff,6,9,Different:contents,0.468826,0.169283
BOTH,ClusterDiff,6,8,'2 patterns',0.506416,0.152247
BOTH,ClusterDiff,6,7,'3 patterns',0.460633,0.148233
BOTH,ClusterDiff,6,6,'4 patterns',0.580138,0.1501
BOTH,ClusterDiff,6,5,'5 patterns',0.773258,0.118948
BOTH,ClusterDiff,6,4,'6 patterns',1,0
BOTH,ClusterDiff,18,10,Permutation,0.697223,0.095891
BOTH,ClusterDiff,18,9,[contents],0.725639,0.101792
BOTH,ClusterDiff,18,8,[weight],0.801639,0.055262
BOTH,ClusterDiff,18,7,[color],0.757768,0.102387
BOTH,ClusterDiff,18,6,~[contents],0.804536,0.107896
BOTH,ClusterDiff,18,5,~[weight],0.735404,0.104648
BOTH,ClusterDiff,18,4,~[color],0.842688,0.070309
BOTH,ClusterDiff,18,3,Same:contents,0.906355,0.053924
BOTH,ClusterDiff,18,2,IncrementPattern:weight,0.992137,0.012405
ROWS_ONLY,Pruning,5,10,'2 patterns',0.429608,0.144996
ROWS_ONLY,Pruning,5,9,'3 patterns',0.338544,0.112591
COLS_ONLY,Pruning,5,8,'3 patterns',0.36962,0.114911
COLS_ONLY,Pruning,5,7,'4 patterns',0.433349,0.176543
COLS_ONLY,Pruning,5,6,'5 patterns',0.674621,0.150399
COLS_ONLY,Pruning,5,5,'6 patterns',0.395,0.490077
COLS_ONLY,Pruning,3,10,'3 patterns',0.285633,0.092583
COLS_ONLY,Pruning,3,9,'4 patterns',0.318807,0.122648
COLS_ONLY,Pruning,3,8,'5 patterns',0.413636,0.169443
COLS_ONLY,Pruning,3,7,'6 patterns',0.205,0.404715
COLS_ONLY,RawDistances,15,10,~[weight],0.235707,0.045589
COLS_ONLY,RawDistances,15,9,~[color],0.366705,0.040567
COLS_ONLY,RawDistances,15,8,Same:contents,0.531777,0.066828
COLS_ONLY,RawDistances,15,7,IncrementPattern:weight,0.577056,0.037249
COLS_ONLY,RawDistances,15,6,DecrementPattern:weight,0.390162,0.060154
COLS_ONLY,RawDistances,15,5,Different:color,0.474575,0.042023
COLS_ONLY,RawDistances,15,4,Same:color,0.482828,0.055354
COLS_ONLY,RawDistances,15,3,Same:weight,0.658328,0.043262
COLS_ONLY,RawDistances,15,2,Different:contents,0.731391,0.030328
ROWS_ONLY,RawDistances,6,10,'3 patterns',0.23807,0.047961
ROWS_ONLY,RawDistances,6,9,'4 patterns',0.317982,0.078703
ROWS_ONLY,RawDistances,6,8,'5 patterns',0.529242,0.147733
ROWS_ONLY,RawDistances,6,7,'6 patterns',0.53,0.500352
ROWS_ONLY,RawDistances,18,10,[color],0.371514,0.025701
ROWS_ONLY,RawDistances,18,9,~[contents],0.397929,0.03139
ROWS_ONLY,RawDistances,18,8,~[weight],0.26899,0.026941
ROWS_ONLY,RawDistances,18,7,~[color],0.469509,0.019012
ROWS_ONLY,RawDistances,18,6,Same:contents,0.648434,0.039487
ROWS_ONLY,RawDistances,18,5,IncrementPattern:weight,0.74129,0.025391
ROWS_ONLY,RawDistances,18,4,DecrementPattern:weight,0.559448,0.02959
ROWS_ONLY,RawDistances,18,3,Different:color,0.627483,0.022588
ROWS_ONLY,RawDistances,18,2,Same:color,0.697552,0.022258
ROWS_ONLY,RawDistances,15,10,~[color],0.399798,0.036151
ROWS_ONLY,RawDistances,15,9,Same:contents,0.522861,0.062386
ROWS_ONLY,RawDistances,15,8,IncrementPattern:weight,0.618226,0.045766
ROWS_ONLY,RawDistances,15,7,DecrementPattern:weight,0.449968,0.043751
ROWS_ONLY,RawDistances,15,6,Different:color,0.490816,0.038988
ROWS_ONLY,RawDistances,15,5,Same:color,0.458483,0.059318
ROWS_ONLY,RawDistances,15,4,Same:weight,0.645464,0.034099
ROWS_ONLY,RawDistances,15,3,Different:contents,0.643754,0.02621
ROWS_ONLY,RawDistances,15,2,'2 patterns',0.669277,0.028113
BOTH,RawDistances,2,10,'5 patterns',0.312576,0.165122
BOTH,RawDistances,2,9,'6 patterns',0.13,0.337147
BOTH,RawDistances,7,7,'3 patterns',0.356013,0.066118
BOTH,RawDistances,7,6,'4 patterns',0.476789,0.097808
BOTH,RawDistances,7,5,'5 patterns',0.671136,0.119195
BOTH,RawDistances,7,4,'6 patterns',0.855,0.352984
BOTH,ClusterDiff,16,10,[weight],0.759967,0.076349
BOTH,ClusterDiff,16,9,[color],0.692248,0.140192
BOTH,ClusterDiff,16,8,~[contents],0.738321,0.135852
BOTH,ClusterDiff,16,7,~[weight],0.662424,0.156253
BOTH,ClusterDiff,16,6,~[color],0.811272,0.095965
BOTH,ClusterDiff,16,5,Same:contents,0.86506,0.092125
BOTH,ClusterDiff,16,4,IncrementPattern:weight,0.942298,0.05347
BOTH,ClusterDiff,16,3,DecrementPattern:weight,0.874318,0.028248
BOTH,ClusterDiff,16,2,Different:color,0.889507,0.04404
ROWS_ONLY,Pruning,16,10,[color],0.696407,0.170851
BOTH,Pruning,2,9,'4 patterns',0.286193,0.131694
BOTH,Pruning,2,8,'5 patterns',0.350455,0.187142
BOTH,Pruning,2,7,'6 patterns',0.135,0.342581
BOTH,Pruning,2,10,'3 patterns',0.264019,0.116497
ROWS_ONLY,Pruning,16,2,Same:color,0.909138,0.093627
ROWS_ONLY,Pruning,16,3,Different:color,0.836429,0.083067
ROWS_ONLY,Pruning,16,4,DecrementPattern:weight,0.86039,0.047557
ROWS_ONLY,Pruning,16,5,IncrementPattern:weight,0.914798,0.058146
ROWS_ONLY,Pruning,16,6,Same:contents,0.798404,0.115398
ROWS_ONLY,Pruning,16,7,~[color],0.761445,0.106167
ROWS_ONLY,Pruning,16,8,~[weight],0.595505,0.178333
ROWS_ONLY,Pruning,16,9,~[contents],0.778464,0.166075
BOTH,RawDistances,7,8,'2 patterns',0.316295,0.06338
BOTH,RawDistances,7,9,Different:contents,0.35129,0.076053
BOTH,RawDistances,7,10,Same:weight,0.394106,0.084963
BOTH,Pruning,3,6,'6 patterns',0.59,0.493068
BOTH,Pruning,3,7,'5 patterns',0.569318,0.166576
BOTH,Pruning,3,8,'4 patterns',0.371468,0.148568
BOTH,Pruning,3,9,'3 patterns',0.307722,0.124141
BOTH,Pruning,3,10,'2 patterns',0.359578,0.157
COLS_ONLY,RawDistances,8,4,'6 patterns',0.365,0.482638
COLS_ONLY,RawDistances,8,5,'5 patterns',0.607424,0.104612
COLS_ONLY,RawDistances,8,6,'4 patterns',0.407752,0.091381
COLS_ONLY,RawDistances,8,7,'3 patterns',0.306646,0.060547
COLS_ONLY,RawDistances,8,8,'2 patterns',0.303645,0.053959
COLS_ONLY,RawDistances,8,9,Different:contents,0.31142,0.064842
COLS_ONLY,RawDistances,8,10,Same:weight,0.336689,0.077578
ROWS_ONLY,Pruning,18,2,DecrementPattern:weight,0.961494,0.021713
ROWS_ONLY,Pruning,18,3,IncrementPattern:weight,0.908226,0.03094
ROWS_ONLY,Pruning,18,4,Same:contents,0.86744,0.062844
ROWS_ONLY,Pruning,18,5,~[color],0.857775,0.064793
